cfg_wr_period,cfg_wr_thresh,cfg_sma_period,cfg_mfi_filter,cfg_rsi_filter,cfg_vol_filter,cfg_dd_filter,cfg_streak_filter,cfg_exit_mode,cfg_max_hold,cfg_profit_target,label,is_n,is_avg,is_win,is_sharpe,is_pf,oos_n,oos_avg,oos_win,oos_sharpe,oos_pf,avg_hold,avg_peak,avg_dd,cfg_stop_loss,cfg_trail_atr,cfg_hold_days,cfg_breadth_mode
30,-40,20,accumulating,oversold,,moderate,,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | RSI:oversold | DD:moderate | bbw_contract | TR3.0ATR",19,-0.1482,52.6,-0.16,0.93,13,1.8677,69.2,2.54,3.21,8.5,3.15,-2.26,,3.0,,
30,-40,20,accumulating,oversold,not_dry,,,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | RSI:oversold | VOL:not_dry | bbw_contract | TR3.0ATR",19,-0.7092,42.1,-0.78,0.7,13,1.8677,69.2,2.54,3.21,8.7,3.01,-2.44,,3.0,,
30,-40,20,accumulating,oversold,not_dry,moderate,,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | RSI:oversold | VOL:not_dry | DD:moderate | bbw_contract | TR3.0ATR",19,-0.1143,52.6,-0.13,0.94,13,1.8677,69.2,2.54,3.21,8.5,3.17,-2.26,,3.0,,
30,-30,20,not_weak,oversold,not_dry,moderate,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:moderate | bbw_contract | SL8%",19,-1.0119,57.9,-1.0,0.6,14,3.3624,71.4,2.53,4.32,12.2,3.5,-3.2,8.0,,,
30,-40,20,not_weak,oversold,not_dry,moderate,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:moderate | bbw_contract | SL8%",19,-1.0119,57.9,-1.0,0.6,14,3.3624,71.4,2.53,4.32,12.2,3.5,-3.2,8.0,,,
30,-30,20,not_weak,oversold,not_dry,moderate,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:moderate | bbw_contract | SL5%",22,-0.7604,54.5,-0.87,0.68,16,3.1458,68.8,2.52,4.41,10.5,3.35,-2.77,5.0,,,
30,-40,20,not_weak,oversold,not_dry,moderate,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:moderate | bbw_contract | SL5%",22,-0.7604,54.5,-0.87,0.68,16,3.1458,68.8,2.52,4.41,10.5,3.35,-2.77,5.0,,,
30,-30,20,not_weak,,,,,fixed,,,"WR(30,-30) | MFI:not_weak | fixed",49,1.6859,65.3,1.15,2.03,34,3.6747,76.5,2.51,5.14,15.0,5.64,-3.04,,,15.0,
30,-30,20,not_weak,,not_dry,,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | VOL:not_dry | bbw_contract | SL8%",53,1.5956,69.8,1.19,2.07,36,2.2323,80.6,2.51,4.53,11.5,4.25,-2.88,8.0,,,
30,-40,20,not_weak,,not_dry,moderate,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | DD:moderate | bbw_contract | SL5%",48,1.48,70.8,1.2,1.88,33,2.809,78.8,2.5,4.01,9.4,4.65,-2.43,5.0,,,
30,-30,20,not_weak,,not_dry,moderate,,fixed,,,"WR(30,-30) | MFI:not_weak | VOL:not_dry | DD:moderate | fixed",39,3.5144,64.1,1.99,3.2,26,3.0061,73.1,2.48,4.05,15.0,6.73,-2.96,,,15.0,
30,-30,20,not_weak,,not_dry,moderate,any,fixed,,,"WR(30,-30) | MFI:not_weak | VOL:not_dry | DD:moderate | STR:any | fixed",27,4.4273,70.4,2.37,3.88,19,2.681,73.7,2.48,3.79,15.0,7.07,-2.55,,,15.0,
30,-40,20,not_weak,,,,any,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | STR:any | bbw_contract | SL8%",36,2.2413,75.0,1.42,2.23,24,2.8765,83.3,2.48,4.77,11.9,5.07,-2.64,8.0,,,
30,-40,20,not_weak,,not_dry,,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | bbw_contract",46,1.8712,78.3,1.61,2.7,32,2.6626,78.1,2.48,4.62,12.6,4.34,-3.01,,,,
30,-40,20,not_weak,,not_dry,,any,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | STR:any | bbw_contract | SL8%",36,2.2413,75.0,1.42,2.23,24,2.8765,83.3,2.48,4.77,11.9,5.07,-2.64,8.0,,,
30,-40,20,not_weak,,,,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | bbw_contract",48,2.0933,79.2,1.56,2.72,33,2.2042,78.8,2.47,4.1,12.4,4.26,-3.01,,,,
30,-40,20,not_weak,,not_dry,,any,fixed,,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | STR:any | fixed",33,3.1088,63.6,1.83,2.92,23,2.8118,73.9,2.46,4.28,15.0,5.92,-2.72,,,15.0,
30,-40,20,not_weak,,not_dry,moderate,any,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | DD:moderate | STR:any | bbw_contract | SL5%",30,4.3823,83.3,2.81,4.9,20,2.3563,85.0,2.46,3.82,10.6,6.06,-1.94,5.0,,,
30,-40,20,accumulating,,not_dry,,,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | VOL:not_dry | bbw_contract | SL8%",40,2.0413,75.0,1.48,2.69,28,2.4787,82.1,2.45,4.01,11.7,4.32,-2.79,8.0,,,
30,-30,20,not_weak,,not_dry,moderate,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | VOL:not_dry | DD:moderate | bbw_contract | SL5%",49,1.7826,71.4,1.37,2.08,33,2.5168,78.8,2.44,3.69,9.5,4.74,-2.44,5.0,,,
30,-40,20,not_weak,,,moderate,,fixed,,,"WR(30,-40) | MFI:not_weak | DD:moderate | fixed",38,3.1353,63.2,1.82,2.92,26,4.1253,73.1,2.41,5.17,15.0,7.02,-2.96,,,15.0,
30,-30,20,not_weak,,not_dry,,,fixed,,,"WR(30,-30) | MFI:not_weak | VOL:not_dry | fixed",49,2.3491,67.3,1.54,2.58,33,2.6915,75.8,2.4,3.95,15.0,5.48,-2.98,,,15.0,
30,-30,20,not_weak,,,,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | bbw_contract",51,1.8844,76.5,1.44,2.55,34,2.1511,79.4,2.38,4.07,12.4,4.15,-3.04,,,,
30,-40,20,accumulating,,,,,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | bbw_contract | SL5%",46,1.7929,71.7,1.48,2.3,31,2.2035,80.6,2.38,3.86,10.0,4.21,-2.3,5.0,,,
30,-30,20,not_weak,,,,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | bbw_contract",51,1.8844,76.5,1.44,2.55,34,2.1511,79.4,2.38,4.07,12.4,4.15,-3.04,,,,capitulation
30,-30,20,not_weak,,,,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | bbw_contract",51,1.8844,76.5,1.44,2.55,34,2.1511,79.4,2.38,4.07,12.4,4.15,-3.04,,,,selective
30,-30,20,not_weak,,,moderate,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | DD:moderate | bbw_contract | TR3.0ATR",52,1.8992,73.1,1.53,2.31,35,2.1995,71.4,2.37,3.27,9.2,4.51,-2.28,,3.0,,
30,-30,20,not_weak,,,deep,,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | DD:deep | trail_only | TR2.5ATR",25,3.4392,56.0,1.8,2.54,18,4.4142,61.1,2.35,4.06,18.4,10.8,-2.25,,2.5,,
30,-30,20,not_weak,,not_dry,deep,,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | VOL:not_dry | DD:deep | trail_only | TR2.5ATR",25,3.4392,56.0,1.8,2.54,18,4.4142,61.1,2.35,4.06,18.4,10.8,-2.25,,2.5,,
30,-30,20,not_weak,,not_dry,moderate,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | VOL:not_dry | DD:moderate | bbw_contract | TR3.0ATR",51,1.899,72.5,1.53,2.31,35,2.1701,71.4,2.34,3.23,9.2,4.52,-2.28,,3.0,,
30,-30,20,not_weak,oversold,,moderate,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | DD:moderate | bbw_contract | TR2.0ATR",27,-0.6108,44.4,-0.84,0.69,18,2.2689,61.1,2.34,3.09,8.0,3.1,-2.13,,2.0,,
30,-40,20,not_weak,oversold,,moderate,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | DD:moderate | bbw_contract | TR2.0ATR",27,-0.6108,44.4,-0.84,0.69,18,2.2689,61.1,2.34,3.09,8.0,3.1,-2.13,,2.0,,
30,-30,20,not_weak,oversold,,,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | bbw_contract | TR3.0ATR",27,-0.1418,55.6,-0.16,0.93,18,2.7719,66.7,2.32,3.81,9.4,3.45,-2.14,,3.0,,
30,-30,20,not_weak,oversold,not_dry,moderate,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:moderate | bbw_contract | TR2.0ATR",27,-0.587,44.4,-0.8,0.7,18,2.2596,61.1,2.32,3.06,7.9,3.11,-2.13,,2.0,,
30,-30,20,accumulating,,,deep,,fixed,,,"WR(30,-30) | MFI:accumulating | DD:deep | fixed",15,4.8146,66.7,2.34,3.54,10,1.6561,70.0,2.32,3.33,15.0,7.8,-3.03,,,15.0,
30,-30,20,accumulating,,not_dry,deep,,fixed,,,"WR(30,-30) | MFI:accumulating | VOL:not_dry | DD:deep | fixed",15,4.8146,66.7,2.34,3.54,10,1.6561,70.0,2.32,3.33,15.0,7.8,-3.03,,,15.0,
30,-40,20,not_weak,,,,any,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | STR:any | bbw_contract | TR3.0ATR",38,2.243,71.1,1.64,2.62,26,2.5913,76.9,2.32,3.91,10.8,4.88,-2.28,,3.0,,
30,-40,20,not_weak,,not_dry,,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | bbw_contract | SL5%",58,1.0077,70.7,0.89,1.6,40,2.7299,75.0,2.32,4.01,9.7,4.16,-2.41,5.0,,,
30,-40,20,not_weak,,not_dry,,any,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | STR:any | bbw_contract | TR3.0ATR",38,2.243,71.1,1.64,2.62,26,2.5913,76.9,2.32,3.91,10.8,4.88,-2.28,,3.0,,
30,-40,20,not_weak,oversold,,,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | bbw_contract | TR3.0ATR",27,-0.1418,55.6,-0.16,0.93,18,2.7719,66.7,2.32,3.81,9.4,3.45,-2.14,,3.0,,
30,-40,20,not_weak,oversold,not_dry,moderate,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:moderate | bbw_contract | TR2.0ATR",27,-0.587,44.4,-0.8,0.7,18,2.2596,61.1,2.32,3.06,7.9,3.11,-2.13,,2.0,,
30,-40,20,accumulating,,,deep,,fixed,,,"WR(30,-40) | MFI:accumulating | DD:deep | fixed",15,4.8146,66.7,2.34,3.54,10,1.6561,70.0,2.32,3.33,15.0,7.8,-3.03,,,15.0,
30,-40,20,accumulating,,not_dry,deep,,fixed,,,"WR(30,-40) | MFI:accumulating | VOL:not_dry | DD:deep | fixed",15,4.8146,66.7,2.34,3.54,10,1.6561,70.0,2.32,3.33,15.0,7.8,-3.03,,,15.0,
30,-30,20,not_weak,oversold,not_dry,,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | bbw_contract | TR3.0ATR",27,-0.1441,55.6,-0.16,0.93,18,2.7628,66.7,2.31,3.77,9.3,3.44,-2.15,,3.0,,
30,-40,20,not_weak,oversold,not_dry,,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | bbw_contract | TR3.0ATR",27,-0.1441,55.6,-0.16,0.93,18,2.7628,66.7,2.31,3.77,9.3,3.44,-2.15,,3.0,,
30,-30,20,not_weak,,,,any,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | STR:any | bbw_contract | SL5%",38,3.059,78.9,2.22,3.91,26,2.7219,76.9,2.3,3.98,11.4,5.23,-2.1,5.0,,,
30,-30,20,not_weak,,not_dry,,any,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | VOL:not_dry | STR:any | bbw_contract | SL5%",38,3.059,78.9,2.22,3.91,26,2.7219,76.9,2.3,3.98,11.4,5.23,-2.1,5.0,,,
30,-40,20,not_weak,,,moderate,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | DD:moderate | bbw_contract | TR3.0ATR",51,1.9432,72.5,1.54,2.31,35,1.9992,71.4,2.3,3.06,9.1,4.42,-2.27,,3.0,,
30,-40,20,not_weak,,not_dry,moderate,,fixed,,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | DD:moderate | fixed",38,3.5716,63.2,2.0,3.18,26,3.9247,73.1,2.3,4.98,15.0,7.06,-2.94,,,15.0,
30,-40,20,accumulating,,,,,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | bbw_contract | TR3.0ATR",49,1.8093,73.5,1.52,2.36,34,2.1255,73.5,2.3,3.37,9.1,4.17,-2.09,,3.0,,
30,-40,20,accumulating,,,moderate,,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | DD:moderate | bbw_contract | SL5%",37,2.005,73.0,1.58,2.33,25,2.3552,76.0,2.3,3.38,9.5,4.6,-2.5,5.0,,,
30,-40,20,accumulating,,not_dry,moderate,,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | VOL:not_dry | DD:moderate | bbw_contract | SL5%",37,2.005,73.0,1.58,2.33,25,2.3552,76.0,2.3,3.38,9.5,4.6,-2.5,5.0,,,
30,-30,20,not_weak,,,moderate,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | DD:moderate | bbw_contract | TR2.0ATR",64,1.327,59.4,1.05,1.83,43,2.2886,65.1,2.28,3.21,7.5,4.58,-1.91,,2.0,,
30,-30,20,not_weak,,,moderate,any,fixed,,,"WR(30,-30) | MFI:not_weak | DD:moderate | STR:any | fixed",28,4.2552,67.9,2.31,3.84,19,2.5407,73.7,2.28,3.3,15.0,6.98,-2.62,,,15.0,
30,-30,20,not_weak,oversold,,moderate,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | DD:moderate | bbw_contract | TR3.0ATR",24,-0.0546,54.2,-0.06,0.97,17,2.8041,64.7,2.28,3.68,9.3,3.56,-2.24,,3.0,,
30,-40,20,not_weak,oversold,,moderate,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | DD:moderate | bbw_contract | TR3.0ATR",24,-0.0546,54.2,-0.06,0.97,17,2.8041,64.7,2.28,3.68,9.3,3.56,-2.24,,3.0,,
30,-30,20,not_weak,oversold,not_dry,moderate,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:moderate | bbw_contract | TR3.0ATR",24,-0.0278,54.2,-0.03,0.99,17,2.7945,64.7,2.27,3.65,9.3,3.57,-2.24,,3.0,,
30,-30,20,accumulating,,,deep,,bbw_contract,30.0,,"WR(30,-30) | MFI:accumulating | DD:deep | bbw_contract | TR3.0ATR",19,4.5252,78.9,3.16,5.5,14,1.5516,78.6,2.27,2.64,8.6,5.5,-1.94,,3.0,,
30,-30,20,accumulating,,not_dry,deep,,bbw_contract,30.0,,"WR(30,-30) | MFI:accumulating | VOL:not_dry | DD:deep | bbw_contract | TR3.0ATR",19,4.5252,78.9,3.16,5.5,14,1.5516,78.6,2.27,2.64,8.6,5.5,-1.94,,3.0,,
30,-40,20,not_weak,oversold,not_dry,moderate,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:moderate | bbw_contract | TR3.0ATR",24,-0.0278,54.2,-0.03,0.99,17,2.7945,64.7,2.27,3.65,9.3,3.57,-2.24,,3.0,,
30,-40,20,accumulating,,,deep,,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | DD:deep | bbw_contract | TR3.0ATR",19,4.5252,78.9,3.16,5.5,14,1.5516,78.6,2.27,2.64,8.6,5.5,-1.94,,3.0,,
30,-40,20,accumulating,,not_dry,deep,,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | VOL:not_dry | DD:deep | bbw_contract | TR3.0ATR",19,4.5252,78.9,3.16,5.5,14,1.5516,78.6,2.27,2.64,8.6,5.5,-1.94,,3.0,,
30,-30,20,not_weak,,,,any,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | STR:any | bbw_contract | SL8%",37,2.4888,78.4,1.64,2.61,26,2.7987,80.8,2.23,3.69,11.9,5.16,-2.57,8.0,,,
30,-30,20,not_weak,,not_dry,,any,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | VOL:not_dry | STR:any | bbw_contract | SL8%",37,2.4888,78.4,1.64,2.61,26,2.7987,80.8,2.23,3.69,11.9,5.16,-2.57,8.0,,,
30,-40,20,not_weak,,not_dry,moderate,any,fixed,,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | DD:moderate | STR:any | fixed",26,4.5039,69.2,2.37,3.82,18,2.4025,72.2,2.22,3.36,15.0,6.93,-2.65,,,15.0,
30,-40,20,accumulating,,not_dry,,,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | VOL:not_dry | bbw_contract | TR3.0ATR",49,1.7028,71.4,1.42,2.23,33,2.0812,72.7,2.22,3.25,9.1,4.17,-2.14,,3.0,,
30,-30,20,accumulating,,,,,fixed,,,"WR(30,-30) | MFI:accumulating | fixed",40,2.0932,62.5,1.24,2.08,28,2.1514,71.4,2.21,3.61,15.0,5.34,-3.02,,,15.0,
30,-30,20,accumulating,oversold,,,,bbw_contract,30.0,,"WR(30,-30) | MFI:accumulating | RSI:oversold | bbw_contract | TR2.0ATR",21,-0.4783,38.1,-0.64,0.74,15,1.6592,66.7,2.19,2.54,7.1,2.83,-1.95,,2.0,,
30,-30,20,accumulating,oversold,not_dry,,,bbw_contract,30.0,,"WR(30,-30) | MFI:accumulating | RSI:oversold | VOL:not_dry | bbw_contract | TR2.0ATR",21,-0.4783,38.1,-0.64,0.74,15,1.6592,66.7,2.19,2.54,7.1,2.83,-1.95,,2.0,,
30,-40,20,not_weak,,,deep,,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | DD:deep | trail_only | TR2.5ATR",25,4.2995,60.0,2.23,3.11,17,4.2305,58.8,2.19,3.77,18.8,11.03,-2.24,,2.5,,
30,-40,20,not_weak,,not_dry,deep,,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | DD:deep | trail_only | TR2.5ATR",25,4.2995,60.0,2.23,3.11,17,4.2305,58.8,2.19,3.77,18.8,11.03,-2.24,,2.5,,
30,-40,20,accumulating,oversold,,,,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | RSI:oversold | bbw_contract | TR2.0ATR",21,-0.4783,38.1,-0.64,0.74,15,1.6592,66.7,2.19,2.54,7.1,2.83,-1.95,,2.0,,
30,-40,20,accumulating,oversold,not_dry,,,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | RSI:oversold | VOL:not_dry | bbw_contract | TR2.0ATR",21,-0.4783,38.1,-0.64,0.74,15,1.6592,66.7,2.19,2.54,7.1,2.83,-1.95,,2.0,,
30,-40,20,not_weak,,,,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | bbw_contract | SL5%",61,1.177,70.5,0.98,1.68,41,2.3403,75.6,2.18,3.54,9.6,4.06,-2.42,5.0,,,
30,-40,20,not_weak,,,,,fixed,,,"WR(30,-40) | MFI:not_weak | fixed",47,2.3878,68.1,1.51,2.44,32,3.4964,71.9,2.17,4.37,15.0,5.99,-2.99,,,15.0,
30,-30,20,not_weak,,not_dry,moderate,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | VOL:not_dry | DD:moderate | bbw_contract | TR2.0ATR",63,1.3522,58.7,1.07,1.83,42,2.1759,64.3,2.16,3.04,7.5,4.45,-1.94,,2.0,,
30,-30,20,accumulating,,,,,bbw_contract,30.0,,"WR(30,-30) | MFI:accumulating | bbw_contract | TR3.0ATR",52,1.413,67.3,1.2,1.95,36,1.8018,75.0,2.16,3.07,8.9,3.73,-2.21,,3.0,,
30,-40,20,not_weak,,,,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | bbw_contract | SL8%",52,1.9142,75.0,1.43,2.34,36,2.0005,77.8,2.11,3.26,11.3,4.24,-2.76,8.0,,,
30,-30,20,not_weak,oversold,,,any,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | STR:any | trail_only | TR2.5ATR",15,1.0092,40.0,0.63,1.42,10,3.3916,70.0,2.09,7.29,20.2,7.56,-1.99,,2.5,,
30,-30,20,accumulating,,not_dry,,,fixed,,,"WR(30,-30) | MFI:accumulating | VOL:not_dry | fixed",40,2.2918,65.0,1.36,2.19,27,2.0654,70.4,2.09,3.41,15.0,5.43,-3.05,,,15.0,
30,-40,20,not_weak,oversold,,,any,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | STR:any | trail_only | TR2.5ATR",15,1.0092,40.0,0.63,1.42,10,3.3916,70.0,2.09,7.29,20.2,7.56,-1.99,,2.5,,
30,-30,20,not_weak,,,,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | bbw_contract | SL5%",63,1.3171,68.3,1.05,1.79,43,1.9519,76.7,2.08,3.2,9.7,3.99,-2.44,5.0,,,
30,-30,20,accumulating,,not_dry,,,bbw_contract,30.0,,"WR(30,-30) | MFI:accumulating | VOL:not_dry | bbw_contract | TR3.0ATR",52,1.3127,65.4,1.11,1.85,35,1.7507,74.3,2.08,2.96,9.0,3.73,-2.26,,3.0,,
30,-40,20,not_weak,,not_dry,,,fixed,,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | fixed",47,3.0792,70.2,1.89,3.05,32,3.3324,71.9,2.07,4.22,15.0,6.15,-2.88,,,15.0,
30,-40,20,not_weak,,,,any,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | STR:any | bbw_contract | SL5%",36,3.1448,77.8,2.23,3.84,25,2.3468,76.0,2.06,3.52,11.4,5.15,-2.15,5.0,,,
30,-40,20,not_weak,,not_dry,,any,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | STR:any | bbw_contract | SL5%",36,3.1448,77.8,2.23,3.84,25,2.3468,76.0,2.06,3.52,11.4,5.15,-2.15,5.0,,,
30,-30,20,not_weak,,,,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | bbw_contract | SL8%",55,1.7134,70.9,1.33,2.24,37,1.9573,78.4,2.05,3.25,11.3,4.16,-2.81,8.0,,,
30,-40,20,not_weak,,,moderate,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | DD:moderate | bbw_contract | TR2.0ATR",62,1.3269,59.7,1.05,1.82,42,1.8914,64.3,2.05,2.78,7.4,4.31,-1.96,,2.0,,
30,-30,20,not_weak,,not_dry,,,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | VOL:not_dry | bbw_contract | SL5%",61,1.4336,68.9,1.15,1.9,41,1.9353,75.6,2.04,3.17,9.8,4.08,-2.43,5.0,,,
30,-40,20,accumulating,,not_dry,,,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | VOL:not_dry | bbw_contract | SL5%",45,1.7574,71.1,1.44,2.25,31,1.9518,77.4,2.03,3.1,10.1,4.21,-2.39,5.0,,,
30,-30,20,not_weak,,,moderate,any,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | DD:moderate | STR:any | trail_only | TR2.5ATR",25,3.7654,56.0,1.75,2.67,17,4.3056,58.8,2.02,3.9,20.4,9.65,-2.39,,2.5,,
30,-40,20,not_weak,,,moderate,any,fixed,,,"WR(30,-40) | MFI:not_weak | DD:moderate | STR:any | fixed",27,4.3226,66.7,2.3,3.78,18,2.2544,72.2,2.02,2.94,15.0,6.84,-2.72,,,15.0,
30,-30,20,not_weak,,not_dry,,any,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | VOL:not_dry | STR:any | bbw_contract | TR2.0ATR",45,2.7231,66.7,1.96,3.58,30,2.1322,70.0,2.01,3.01,8.6,4.8,-1.75,,2.0,,
30,-30,20,accumulating,,,moderate,,bbw_contract,30.0,,"WR(30,-30) | MFI:accumulating | DD:moderate | bbw_contract | SL5%",37,1.2886,70.3,1.08,1.77,26,2.1558,73.1,1.98,2.86,9.1,4.19,-2.56,5.0,,,
30,-30,20,accumulating,,not_dry,moderate,,bbw_contract,30.0,,"WR(30,-30) | MFI:accumulating | VOL:not_dry | DD:moderate | bbw_contract | SL5%",37,1.2886,70.3,1.08,1.77,26,2.1558,73.1,1.98,2.86,9.1,4.19,-2.56,5.0,,,
30,-40,20,not_weak,,not_dry,,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | bbw_contract | SL8%",51,2.0404,76.5,1.53,2.52,34,1.9343,76.5,1.98,3.06,11.4,4.34,-2.83,8.0,,,
30,-30,20,accumulating,,,,,bbw_contract,30.0,,"WR(30,-30) | MFI:accumulating | bbw_contract | SL5%",49,1.125,63.3,0.93,1.66,34,1.663,79.4,1.97,2.94,9.6,3.7,-2.41,5.0,,,
30,-30,20,accumulating,oversold,,moderate,,bbw_contract,30.0,,"WR(30,-30) | MFI:accumulating | RSI:oversold | DD:moderate | bbw_contract | TR2.0ATR",21,-0.0001,47.6,-0.0,1.0,14,1.5355,64.3,1.97,2.33,7.1,3.0,-1.84,,2.0,,
30,-30,20,accumulating,oversold,not_dry,moderate,,bbw_contract,30.0,,"WR(30,-30) | MFI:accumulating | RSI:oversold | VOL:not_dry | DD:moderate | bbw_contract | TR2.0ATR",21,0.0305,47.6,0.04,1.02,14,1.5355,64.3,1.97,2.33,7.1,3.02,-1.83,,2.0,,
30,-40,20,accumulating,oversold,,moderate,,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | RSI:oversold | DD:moderate | bbw_contract | TR2.0ATR",21,-0.0001,47.6,-0.0,1.0,14,1.5355,64.3,1.97,2.33,7.1,3.0,-1.84,,2.0,,
30,-40,20,accumulating,oversold,not_dry,moderate,,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | RSI:oversold | VOL:not_dry | DD:moderate | bbw_contract | TR2.0ATR",21,0.0305,47.6,0.04,1.02,14,1.5355,64.3,1.97,2.33,7.1,3.02,-1.83,,2.0,,
30,-30,20,not_weak,,,,any,bbw_contract,30.0,,"WR(30,-30) | MFI:not_weak | STR:any | bbw_contract | TR2.0ATR",45,2.7231,66.7,1.96,3.58,30,2.0916,70.0,1.95,2.9,8.6,4.8,-1.76,,2.0,,
30,-40,20,not_weak,,not_dry,moderate,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | DD:moderate | bbw_contract | TR2.0ATR",61,1.3529,59.0,1.06,1.83,41,1.7664,63.4,1.92,2.62,7.4,4.17,-1.99,,2.0,,
30,-40,20,accumulating,,,,,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | bbw_contract | TR2.0ATR",57,1.502,63.2,1.28,2.16,39,1.4874,69.2,1.91,2.45,7.4,3.86,-1.79,,2.0,,
