wr_period,wr_thresh,bb_period,bb_std,entry_mode,adx_filter,in_sample_n,in_sample_3d_avg,in_sample_3d_win,in_sample_3d_sharpe,in_sample_3d_pf,in_sample_5d_avg,in_sample_5d_win,in_sample_5d_sharpe,in_sample_5d_pf,in_sample_10d_avg,in_sample_10d_win,in_sample_10d_sharpe,in_sample_10d_pf,in_sample_20d_avg,in_sample_20d_win,in_sample_20d_sharpe,in_sample_20d_pf,out_of_sample_n,out_of_sample_3d_avg,out_of_sample_3d_win,out_of_sample_3d_sharpe,out_of_sample_3d_pf,out_of_sample_5d_avg,out_of_sample_5d_win,out_of_sample_5d_sharpe,out_of_sample_5d_pf,out_of_sample_10d_avg,out_of_sample_10d_win,out_of_sample_10d_sharpe,out_of_sample_10d_pf,out_of_sample_20d_avg,out_of_sample_20d_win,out_of_sample_20d_sharpe,out_of_sample_20d_pf
30,-20,15,2.0,early_momentum,False,39.2,0.72958,59.32000000000001,1.9939999999999998,2.2020000000000004,0.80644,51.260000000000005,1.512,1.94,1.2904,64.44,1.988,6.6579999999999995,1.94828,58.160000000000004,2.4879999999999995,5.239999999999999,22.6,0.40097499999999997,57.15,0.8649999999999999,1.4575,1.25475,63.625,1.9849999999999999,2.355,2.216675,61.95,2.2025,2.9074999999999998,4.7541,64.925,2.5525,7.505
30,-20,25,2.0,early_momentum,False,39.2,0.72958,59.32000000000001,1.9939999999999998,2.2020000000000004,0.80644,51.260000000000005,1.512,1.94,1.2904,64.44,1.988,6.6579999999999995,1.94828,58.160000000000004,2.4879999999999995,5.239999999999999,22.6,0.40097499999999997,57.15,0.8649999999999999,1.4575,1.25475,63.625,1.9849999999999999,2.355,2.216675,61.95,2.2025,2.9074999999999998,4.7541,64.925,2.5525,7.505
30,-20,20,1.0,early_momentum,False,39.2,0.72958,59.32000000000001,1.9939999999999998,2.2020000000000004,0.80644,51.260000000000005,1.512,1.94,1.2904,64.44,1.988,6.6579999999999995,1.94828,58.160000000000004,2.4879999999999995,5.239999999999999,22.6,0.40097499999999997,57.15,0.8649999999999999,1.4575,1.25475,63.625,1.9849999999999999,2.355,2.216675,61.95,2.2025,2.9074999999999998,4.7541,64.925,2.5525,7.505
30,-20,25,1.5,early_momentum,False,39.2,0.72958,59.32000000000001,1.9939999999999998,2.2020000000000004,0.80644,51.260000000000005,1.512,1.94,1.2904,64.44,1.988,6.6579999999999995,1.94828,58.160000000000004,2.4879999999999995,5.239999999999999,22.6,0.40097499999999997,57.15,0.8649999999999999,1.4575,1.25475,63.625,1.9849999999999999,2.355,2.216675,61.95,2.2025,2.9074999999999998,4.7541,64.925,2.5525,7.505
30,-20,25,1.0,early_momentum,False,39.2,0.72958,59.32000000000001,1.9939999999999998,2.2020000000000004,0.80644,51.260000000000005,1.512,1.94,1.2904,64.44,1.988,6.6579999999999995,1.94828,58.160000000000004,2.4879999999999995,5.239999999999999,22.6,0.40097499999999997,57.15,0.8649999999999999,1.4575,1.25475,63.625,1.9849999999999999,2.355,2.216675,61.95,2.2025,2.9074999999999998,4.7541,64.925,2.5525,7.505
30,-20,15,1.5,early_momentum,False,39.2,0.72958,59.32000000000001,1.9939999999999998,2.2020000000000004,0.80644,51.260000000000005,1.512,1.94,1.2904,64.44,1.988,6.6579999999999995,1.94828,58.160000000000004,2.4879999999999995,5.239999999999999,22.6,0.40097499999999997,57.15,0.8649999999999999,1.4575,1.25475,63.625,1.9849999999999999,2.355,2.216675,61.95,2.2025,2.9074999999999998,4.7541,64.925,2.5525,7.505
30,-20,15,1.0,early_momentum,False,39.2,0.72958,59.32000000000001,1.9939999999999998,2.2020000000000004,0.80644,51.260000000000005,1.512,1.94,1.2904,64.44,1.988,6.6579999999999995,1.94828,58.160000000000004,2.4879999999999995,5.239999999999999,22.6,0.40097499999999997,57.15,0.8649999999999999,1.4575,1.25475,63.625,1.9849999999999999,2.355,2.216675,61.95,2.2025,2.9074999999999998,4.7541,64.925,2.5525,7.505
30,-20,20,1.5,early_momentum,False,39.2,0.72958,59.32000000000001,1.9939999999999998,2.2020000000000004,0.80644,51.260000000000005,1.512,1.94,1.2904,64.44,1.988,6.6579999999999995,1.94828,58.160000000000004,2.4879999999999995,5.239999999999999,22.6,0.40097499999999997,57.15,0.8649999999999999,1.4575,1.25475,63.625,1.9849999999999999,2.355,2.216675,61.95,2.2025,2.9074999999999998,4.7541,64.925,2.5525,7.505
30,-20,20,2.0,early_momentum,False,39.2,0.72958,59.32000000000001,1.9939999999999998,2.2020000000000004,0.80644,51.260000000000005,1.512,1.94,1.2904,64.44,1.988,6.6579999999999995,1.94828,58.160000000000004,2.4879999999999995,5.239999999999999,22.6,0.40097499999999997,57.15,0.8649999999999999,1.4575,1.25475,63.625,1.9849999999999999,2.355,2.216675,61.95,2.2025,2.9074999999999998,4.7541,64.925,2.5525,7.505
50,-40,20,1.5,mean_revert,True,66.0,0.05351999999999999,48.06,0.20400000000000001,1.16,0.08760000000000001,48.44,0.23799999999999993,1.392,0.40506000000000003,48.22,0.6420000000000001,1.8760000000000001,1.88454,58.96,3.02,41.83,34.2,0.683225,61.65,2.1475,2.33,0.98825,65.6,2.7525,3.1624999999999996,1.195025,61.425,2.195,4.8375,2.4424,67.175,3.6325,11.225000000000001
50,-40,20,2.0,mean_revert,True,66.0,0.05351999999999999,48.06,0.20400000000000001,1.16,0.08760000000000001,48.44,0.23799999999999993,1.392,0.40506000000000003,48.22,0.6420000000000001,1.8760000000000001,1.88454,58.96,3.02,41.83,34.2,0.683225,61.65,2.1475,2.33,0.98825,65.6,2.7525,3.1624999999999996,1.195025,61.425,2.195,4.8375,2.4424,67.175,3.6325,11.225000000000001
50,-40,20,1.0,mean_revert,True,66.0,0.05351999999999999,48.06,0.20400000000000001,1.16,0.08760000000000001,48.44,0.23799999999999993,1.392,0.40506000000000003,48.22,0.6420000000000001,1.8760000000000001,1.88454,58.96,3.02,41.83,34.2,0.683225,61.65,2.1475,2.33,0.98825,65.6,2.7525,3.1624999999999996,1.195025,61.425,2.195,4.8375,2.4424,67.175,3.6325,11.225000000000001
14,-30,20,2.0,early_momentum,False,44.0,0.16962,51.96,0.414,1.1800000000000002,0.47759999999999997,55.739999999999995,0.9260000000000002,1.474,1.3474599999999999,57.54,1.8359999999999999,2.1079999999999997,2.51726,61.160000000000004,2.2920000000000003,2.5759999999999996,30.4,0.8111599999999999,63.98,2.128,2.332,1.2942,61.720000000000006,2.184,2.788,1.90642,62.86,2.186,3.446,3.26032,59.54,1.8539999999999999,5.234
14,-30,20,1.0,early_momentum,False,44.0,0.16962,51.96,0.414,1.1800000000000002,0.47759999999999997,55.739999999999995,0.9260000000000002,1.474,1.3474599999999999,57.54,1.8359999999999999,2.1079999999999997,2.51726,61.160000000000004,2.2920000000000003,2.5759999999999996,30.4,0.8111599999999999,63.98,2.128,2.332,1.2942,61.720000000000006,2.184,2.788,1.90642,62.86,2.186,3.446,3.26032,59.54,1.8539999999999999,5.234
14,-30,20,1.5,early_momentum,False,44.0,0.16962,51.96,0.414,1.1800000000000002,0.47759999999999997,55.739999999999995,0.9260000000000002,1.474,1.3474599999999999,57.54,1.8359999999999999,2.1079999999999997,2.51726,61.160000000000004,2.2920000000000003,2.5759999999999996,30.4,0.8111599999999999,63.98,2.128,2.332,1.2942,61.720000000000006,2.184,2.788,1.90642,62.86,2.186,3.446,3.26032,59.54,1.8539999999999999,5.234
14,-30,25,1.0,mean_revert,False,137.6,0.38646,53.64,0.8859999999999999,1.402,0.56802,53.48,0.9640000000000001,1.458,0.70354,51.9,0.8720000000000001,1.4300000000000002,1.4321,58.620000000000005,1.424,2.158,86.8,0.53678,54.14,0.9540000000000001,1.73,0.9211199999999999,57.260000000000005,1.3820000000000001,2.6260000000000003,1.7301600000000001,63.56,2.184,6.843999999999999,2.55716,63.879999999999995,2.55,9.596
14,-30,25,1.5,mean_revert,False,137.6,0.38646,53.64,0.8859999999999999,1.402,0.56802,53.48,0.9640000000000001,1.458,0.70354,51.9,0.8720000000000001,1.4300000000000002,1.4321,58.620000000000005,1.424,2.158,86.8,0.53678,54.14,0.9540000000000001,1.73,0.9211199999999999,57.260000000000005,1.3820000000000001,2.6260000000000003,1.7301600000000001,63.56,2.184,6.843999999999999,2.55716,63.879999999999995,2.55,9.596
14,-30,25,2.0,mean_revert,False,137.6,0.38646,53.64,0.8859999999999999,1.402,0.56802,53.48,0.9640000000000001,1.458,0.70354,51.9,0.8720000000000001,1.4300000000000002,1.4321,58.620000000000005,1.424,2.158,86.8,0.53678,54.14,0.9540000000000001,1.73,0.9211199999999999,57.260000000000005,1.3820000000000001,2.6260000000000003,1.7301600000000001,63.56,2.184,6.843999999999999,2.55716,63.879999999999995,2.55,9.596
20,-30,25,1.5,mean_revert,False,145.0,0.3551,53.7,0.8320000000000001,1.378,0.5399200000000001,54.2,0.9719999999999999,1.46,0.85078,52.779999999999994,1.074,1.5219999999999998,1.74126,60.44,1.672,2.1719999999999997,94.4,0.6276400000000001,55.9,1.1940000000000002,1.988,1.0121600000000002,59.67999999999999,1.6,2.816,1.7273399999999999,63.86,2.18,5.136,2.2441400000000002,62.8,2.626,6.694
20,-30,25,2.0,mean_revert,False,145.0,0.3551,53.7,0.8320000000000001,1.378,0.5399200000000001,54.2,0.9719999999999999,1.46,0.85078,52.779999999999994,1.074,1.5219999999999998,1.74126,60.44,1.672,2.1719999999999997,94.4,0.6276400000000001,55.9,1.1940000000000002,1.988,1.0121600000000002,59.67999999999999,1.6,2.816,1.7273399999999999,63.86,2.18,5.136,2.2441400000000002,62.8,2.626,6.694
20,-30,25,1.0,mean_revert,False,145.0,0.3551,53.7,0.8320000000000001,1.378,0.5399200000000001,54.2,0.9719999999999999,1.46,0.85078,52.779999999999994,1.074,1.5219999999999998,1.74126,60.44,1.672,2.1719999999999997,94.4,0.6276400000000001,55.9,1.1940000000000002,1.988,1.0121600000000002,59.67999999999999,1.6,2.816,1.7273399999999999,63.86,2.18,5.136,2.2441400000000002,62.8,2.626,6.694
50,-40,25,1.0,mean_revert,True,69.8,0.0040999999999999925,47.68,0.01399999999999999,1.0699999999999998,0.09122,48.32,0.20200000000000004,1.326,0.5886199999999999,49.38,0.968,2.07,2.00496,60.64000000000001,3.2920000000000003,44.641999999999996,34.8,0.701725,62.3,2.2150000000000003,2.3775,0.95885,65.15,2.6624999999999996,3.0974999999999997,1.1821000000000002,61.625,2.1799999999999997,4.835000000000001,2.4038,67.075,3.5774999999999997,9.635
50,-40,25,1.5,mean_revert,True,69.8,0.0040999999999999925,47.68,0.01399999999999999,1.0699999999999998,0.09122,48.32,0.20200000000000004,1.326,0.5886199999999999,49.38,0.968,2.07,2.00496,60.64000000000001,3.2920000000000003,44.641999999999996,34.8,0.701725,62.3,2.2150000000000003,2.3775,0.95885,65.15,2.6624999999999996,3.0974999999999997,1.1821000000000002,61.625,2.1799999999999997,4.835000000000001,2.4038,67.075,3.5774999999999997,9.635
50,-40,25,2.0,mean_revert,True,69.8,0.0040999999999999925,47.68,0.01399999999999999,1.0699999999999998,0.09122,48.32,0.20200000000000004,1.326,0.5886199999999999,49.38,0.968,2.07,2.00496,60.64000000000001,3.2920000000000003,44.641999999999996,34.8,0.701725,62.3,2.2150000000000003,2.3775,0.95885,65.15,2.6624999999999996,3.0974999999999997,1.1821000000000002,61.625,2.1799999999999997,4.835000000000001,2.4038,67.075,3.5774999999999997,9.635
20,-30,20,1.0,mean_revert,False,148.8,0.3192,53.4,0.744,1.326,0.4814,53.56,0.8619999999999999,1.3960000000000001,0.9091199999999999,54.17999999999999,1.194,1.584,1.7888000000000002,60.620000000000005,1.752,2.176,95.8,0.61676,55.86,1.184,1.9439999999999997,0.94532,58.82000000000001,1.4940000000000002,2.412,1.7016000000000002,63.44,2.168,5.901999999999999,2.11586,61.94,2.4560000000000004,5.494
20,-30,20,1.5,mean_revert,False,148.8,0.3192,53.4,0.744,1.326,0.4814,53.56,0.8619999999999999,1.3960000000000001,0.9091199999999999,54.17999999999999,1.194,1.584,1.7888000000000002,60.620000000000005,1.752,2.176,95.8,0.61676,55.86,1.184,1.9439999999999997,0.94532,58.82000000000001,1.4940000000000002,2.412,1.7016000000000002,63.44,2.168,5.901999999999999,2.11586,61.94,2.4560000000000004,5.494
20,-30,20,2.0,mean_revert,False,148.8,0.3192,53.4,0.744,1.326,0.4814,53.56,0.8619999999999999,1.3960000000000001,0.9091199999999999,54.17999999999999,1.194,1.584,1.7888000000000002,60.620000000000005,1.752,2.176,95.8,0.61676,55.86,1.184,1.9439999999999997,0.94532,58.82000000000001,1.4940000000000002,2.412,1.7016000000000002,63.44,2.168,5.901999999999999,2.11586,61.94,2.4560000000000004,5.494
14,-40,25,1.5,mean_revert,True,81.0,0.33874,50.06,0.674,1.3539999999999999,0.54284,52.06,0.844,1.45,0.5979599999999999,50.260000000000005,0.804,1.496,1.66696,58.36,1.674,2.732,35.4,0.314025,56.275,1.15,1.565,0.5387,59.875,1.66,2.12,0.70355,59.55,2.165,3.8024999999999998,2.2516499999999997,66.2,4.0575,10.3075
14,-40,25,2.0,mean_revert,True,81.0,0.33874,50.06,0.674,1.3539999999999999,0.54284,52.06,0.844,1.45,0.5979599999999999,50.260000000000005,0.804,1.496,1.66696,58.36,1.674,2.732,35.4,0.314025,56.275,1.15,1.565,0.5387,59.875,1.66,2.12,0.70355,59.55,2.165,3.8024999999999998,2.2516499999999997,66.2,4.0575,10.3075
14,-40,25,1.0,mean_revert,True,81.0,0.33874,50.06,0.674,1.3539999999999999,0.54284,52.06,0.844,1.45,0.5979599999999999,50.260000000000005,0.804,1.496,1.66696,58.36,1.674,2.732,35.4,0.314025,56.275,1.15,1.565,0.5387,59.875,1.66,2.12,0.70355,59.55,2.165,3.8024999999999998,2.2516499999999997,66.2,4.0575,10.3075
50,-50,15,1.5,mean_revert,False,66.6,0.36544,51.379999999999995,0.9179999999999999,1.734,0.53624,51.260000000000005,0.99,1.8800000000000001,0.92866,51.2,1.1640000000000001,2.834,2.2817,61.58,3.044,29.794,40.6,0.421275,54.875,0.9525,1.82,0.6024499999999999,59.025,1.405,2.2025,1.11005,62.599999999999994,2.16,5.1775,2.4517249999999997,66.25,2.9450000000000003,7.0925
50,-50,15,1.0,mean_revert,False,66.6,0.36544,51.379999999999995,0.9179999999999999,1.734,0.53624,51.260000000000005,0.99,1.8800000000000001,0.92866,51.2,1.1640000000000001,2.834,2.2817,61.58,3.044,29.794,40.6,0.421275,54.875,0.9525,1.82,0.6024499999999999,59.025,1.405,2.2025,1.11005,62.599999999999994,2.16,5.1775,2.4517249999999997,66.25,2.9450000000000003,7.0925
50,-50,15,2.0,mean_revert,False,66.6,0.36544,51.379999999999995,0.9179999999999999,1.734,0.53624,51.260000000000005,0.99,1.8800000000000001,0.92866,51.2,1.1640000000000001,2.834,2.2817,61.58,3.044,29.794,40.6,0.421275,54.875,0.9525,1.82,0.6024499999999999,59.025,1.405,2.2025,1.11005,62.599999999999994,2.16,5.1775,2.4517249999999997,66.25,2.9450000000000003,7.0925
14,-30,15,2.0,early_momentum,False,44.4,0.20746000000000003,52.8,0.508,1.226,0.5005,55.739999999999995,0.9640000000000001,1.49,1.47474,58.52,1.998,2.216,2.76858,62.160000000000004,2.5460000000000003,2.75,30.8,0.81456,63.85999999999999,2.128,2.33,1.30944,62.36,2.226,2.814,1.8846600000000002,62.8,2.144,3.44,3.17478,58.8,1.7259999999999998,5.192
14,-30,15,1.5,early_momentum,False,44.4,0.20746000000000003,52.8,0.508,1.226,0.5005,55.739999999999995,0.9640000000000001,1.49,1.47474,58.52,1.998,2.216,2.76858,62.160000000000004,2.5460000000000003,2.75,30.8,0.81456,63.85999999999999,2.128,2.33,1.30944,62.36,2.226,2.814,1.8846600000000002,62.8,2.144,3.44,3.17478,58.8,1.7259999999999998,5.192
14,-30,15,1.0,early_momentum,False,44.4,0.20746000000000003,52.8,0.508,1.226,0.5005,55.739999999999995,0.9640000000000001,1.49,1.47474,58.52,1.998,2.216,2.76858,62.160000000000004,2.5460000000000003,2.75,30.8,0.81456,63.85999999999999,2.128,2.33,1.30944,62.36,2.226,2.814,1.8846600000000002,62.8,2.144,3.44,3.17478,58.8,1.7259999999999998,5.192
14,-30,15,1.0,mean_revert,False,157.2,0.36046,53.2,0.788,1.35,0.53822,52.8,0.868,1.404,0.8080999999999999,53.720000000000006,1.01,1.48,1.52858,59.17999999999999,1.5639999999999998,2.054,97.2,0.49660000000000004,54.64,0.9380000000000001,1.5859999999999999,0.8855000000000001,58.42,1.412,2.258,1.70338,62.58,2.1420000000000003,5.715999999999999,2.444,62.339999999999996,2.2399999999999998,5.118
14,-30,15,2.0,mean_revert,False,157.2,0.36046,53.2,0.788,1.35,0.53822,52.8,0.868,1.404,0.8080999999999999,53.720000000000006,1.01,1.48,1.52858,59.17999999999999,1.5639999999999998,2.054,97.2,0.49660000000000004,54.64,0.9380000000000001,1.5859999999999999,0.8855000000000001,58.42,1.412,2.258,1.70338,62.58,2.1420000000000003,5.715999999999999,2.444,62.339999999999996,2.2399999999999998,5.118
14,-30,15,1.5,mean_revert,False,157.2,0.36046,53.2,0.788,1.35,0.53822,52.8,0.868,1.404,0.8080999999999999,53.720000000000006,1.01,1.48,1.52858,59.17999999999999,1.5639999999999998,2.054,97.2,0.49660000000000004,54.64,0.9380000000000001,1.5859999999999999,0.8855000000000001,58.42,1.412,2.258,1.70338,62.58,2.1420000000000003,5.715999999999999,2.444,62.339999999999996,2.2399999999999998,5.118
14,-30,20,1.0,mean_revert,False,147.4,0.33321999999999996,53.04,0.748,1.332,0.50672,52.54,0.8240000000000001,1.3820000000000001,0.74398,52.92,0.9139999999999999,1.438,1.45634,58.720000000000006,1.48,2.0520000000000005,92.4,0.50378,53.9,0.9259999999999999,1.6620000000000001,0.83266,57.04,1.2680000000000002,2.2800000000000002,1.69158,62.6,2.122,6.812,2.47664,62.46,2.25,6.15
14,-30,20,1.5,mean_revert,False,147.4,0.33321999999999996,53.04,0.748,1.332,0.50672,52.54,0.8240000000000001,1.3820000000000001,0.74398,52.92,0.9139999999999999,1.438,1.45634,58.720000000000006,1.48,2.0520000000000005,92.4,0.50378,53.9,0.9259999999999999,1.6620000000000001,0.83266,57.04,1.2680000000000002,2.2800000000000002,1.69158,62.6,2.122,6.812,2.47664,62.46,2.25,6.15
14,-30,20,2.0,mean_revert,False,147.4,0.33321999999999996,53.04,0.748,1.332,0.50672,52.54,0.8240000000000001,1.3820000000000001,0.74398,52.92,0.9139999999999999,1.438,1.45634,58.720000000000006,1.48,2.0520000000000005,92.4,0.50378,53.9,0.9259999999999999,1.6620000000000001,0.83266,57.04,1.2680000000000002,2.2800000000000002,1.69158,62.6,2.122,6.812,2.47664,62.46,2.25,6.15
50,-40,15,1.5,mean_revert,True,62.4,0.09037999999999999,48.17999999999999,0.316,1.232,0.17603999999999997,48.9,0.41600000000000004,1.426,0.37788,47.480000000000004,0.574,1.8,1.8855,58.52,2.948,39.352,31.2,0.685825,61.1,2.1,2.3075,0.97215,64.2,2.675,3.02,1.10725,60.8,2.1149999999999998,4.7325,2.6121,68.35,3.8575,21.0
50,-40,15,1.0,mean_revert,True,62.4,0.09037999999999999,48.17999999999999,0.316,1.232,0.17603999999999997,48.9,0.41600000000000004,1.426,0.37788,47.480000000000004,0.574,1.8,1.8855,58.52,2.948,39.352,31.2,0.685825,61.1,2.1,2.3075,0.97215,64.2,2.675,3.02,1.10725,60.8,2.1149999999999998,4.7325,2.6121,68.35,3.8575,21.0
50,-40,15,2.0,mean_revert,True,62.4,0.09037999999999999,48.17999999999999,0.316,1.232,0.17603999999999997,48.9,0.41600000000000004,1.426,0.37788,47.480000000000004,0.574,1.8,1.8855,58.52,2.948,39.352,31.2,0.685825,61.1,2.1,2.3075,0.97215,64.2,2.675,3.02,1.10725,60.8,2.1149999999999998,4.7325,2.6121,68.35,3.8575,21.0
30,-40,20,1.0,mean_revert,True,75.6,0.27738,50.519999999999996,0.6340000000000001,1.3800000000000001,0.44198000000000004,51.46,0.7739999999999999,1.6760000000000002,0.7349,51.12,1.0219999999999998,2.094,2.1561,60.18000000000001,3.09,16.86,38.4,0.567025,59.5,1.775,1.9874999999999998,0.825825,60.7,2.21,2.5124999999999997,0.994175,59.925,2.06,3.9175,1.683275,59.8,2.5675,4.9125
30,-40,20,1.5,mean_revert,True,75.6,0.27738,50.519999999999996,0.6340000000000001,1.3800000000000001,0.44198000000000004,51.46,0.7739999999999999,1.6760000000000002,0.7349,51.12,1.0219999999999998,2.094,2.1561,60.18000000000001,3.09,16.86,38.4,0.567025,59.5,1.775,1.9874999999999998,0.825825,60.7,2.21,2.5124999999999997,0.994175,59.925,2.06,3.9175,1.683275,59.8,2.5675,4.9125
30,-40,20,2.0,mean_revert,True,75.6,0.27738,50.519999999999996,0.6340000000000001,1.3800000000000001,0.44198000000000004,51.46,0.7739999999999999,1.6760000000000002,0.7349,51.12,1.0219999999999998,2.094,2.1561,60.18000000000001,3.09,16.86,38.4,0.567025,59.5,1.775,1.9874999999999998,0.825825,60.7,2.21,2.5124999999999997,0.994175,59.925,2.06,3.9175,1.683275,59.8,2.5675,4.9125
30,-40,25,1.5,mean_revert,True,77.8,0.25412,50.54,0.5879999999999999,1.374,0.42794,51.7,0.7759999999999999,1.6940000000000002,0.7206400000000001,50.88,1.034,2.152,2.14952,60.739999999999995,3.12,17.543999999999997,39.0,0.58325,60.075,1.8325,2.0225,0.801975,60.400000000000006,2.14,2.46,0.990725,60.125,2.0575,3.92,1.6721249999999999,59.975,2.57,4.8825
30,-40,25,2.0,mean_revert,True,77.8,0.25412,50.54,0.5879999999999999,1.374,0.42794,51.7,0.7759999999999999,1.6940000000000002,0.7206400000000001,50.88,1.034,2.152,2.14952,60.739999999999995,3.12,17.543999999999997,39.0,0.58325,60.075,1.8325,2.0225,0.801975,60.400000000000006,2.14,2.46,0.990725,60.125,2.0575,3.92,1.6721249999999999,59.975,2.57,4.8825
30,-40,25,1.0,mean_revert,True,77.8,0.25412,50.54,0.5879999999999999,1.374,0.42794,51.7,0.7759999999999999,1.6940000000000002,0.7206400000000001,50.88,1.034,2.152,2.14952,60.739999999999995,3.12,17.543999999999997,39.0,0.58325,60.075,1.8325,2.0225,0.801975,60.400000000000006,2.14,2.46,0.990725,60.125,2.0575,3.92,1.6721249999999999,59.975,2.57,4.8825
50,-40,20,1.0,momentum,True,113.4,0.14006,50.08,0.49399999999999994,1.246,0.21694,53.0,0.5900000000000001,1.3,0.5438400000000001,53.6,0.834,1.478,1.11402,53.42,1.226,1.7100000000000002,72.2,0.51766,54.339999999999996,1.0379999999999998,1.6,0.86072,57.160000000000004,1.33,2.174,1.92984,62.379999999999995,2.04,3.2379999999999995,3.6292,59.379999999999995,2.258,7.723999999999999
50,-40,20,1.5,momentum,True,113.4,0.14006,50.08,0.49399999999999994,1.246,0.21694,53.0,0.5900000000000001,1.3,0.5438400000000001,53.6,0.834,1.478,1.11402,53.42,1.226,1.7100000000000002,72.2,0.51766,54.339999999999996,1.0379999999999998,1.6,0.86072,57.160000000000004,1.33,2.174,1.92984,62.379999999999995,2.04,3.2379999999999995,3.6292,59.379999999999995,2.258,7.723999999999999
50,-40,20,2.0,momentum,True,113.4,0.14006,50.08,0.49399999999999994,1.246,0.21694,53.0,0.5900000000000001,1.3,0.5438400000000001,53.6,0.834,1.478,1.11402,53.42,1.226,1.7100000000000002,72.2,0.51766,54.339999999999996,1.0379999999999998,1.6,0.86072,57.160000000000004,1.33,2.174,1.92984,62.379999999999995,2.04,3.2379999999999995,3.6292,59.379999999999995,2.258,7.723999999999999
30,-40,15,1.0,mean_revert,True,72.4,0.30774,50.519999999999996,0.7020000000000001,1.432,0.52858,51.879999999999995,0.9179999999999999,1.7100000000000002,0.71724,50.4,0.9440000000000002,1.998,2.17158,59.660000000000004,3.028,15.894000000000002,35.4,0.557925,58.925000000000004,1.7499999999999998,1.9875,0.813475,59.775,2.185,2.4699999999999998,0.953175,59.650000000000006,2.0325,3.815,1.7746,60.85,2.6075,5.0
30,-40,15,1.5,mean_revert,True,72.4,0.30774,50.519999999999996,0.7020000000000001,1.432,0.52858,51.879999999999995,0.9179999999999999,1.7100000000000002,0.71724,50.4,0.9440000000000002,1.998,2.17158,59.660000000000004,3.028,15.894000000000002,35.4,0.557925,58.925000000000004,1.7499999999999998,1.9875,0.813475,59.775,2.185,2.4699999999999998,0.953175,59.650000000000006,2.0325,3.815,1.7746,60.85,2.6075,5.0
30,-40,15,2.0,mean_revert,True,72.4,0.30774,50.519999999999996,0.7020000000000001,1.432,0.52858,51.879999999999995,0.9179999999999999,1.7100000000000002,0.71724,50.4,0.9440000000000002,1.998,2.17158,59.660000000000004,3.028,15.894000000000002,35.4,0.557925,58.925000000000004,1.7499999999999998,1.9875,0.813475,59.775,2.185,2.4699999999999998,0.953175,59.650000000000006,2.0325,3.815,1.7746,60.85,2.6075,5.0
50,-50,15,1.5,mean_revert,True,52.2,0.20642,48.480000000000004,0.534,1.584,0.26818,48.839999999999996,0.48599999999999993,1.6760000000000002,0.40874000000000005,46.739999999999995,0.5520000000000002,2.588,1.7309,56.82000000000001,2.5500000000000003,29.630000000000003,24.8,0.5431333333333334,57.666666666666664,1.3433333333333335,1.8066666666666666,0.512,60.56666666666666,1.4766666666666666,1.8166666666666664,0.8324666666666668,59.666666666666664,2.0233333333333334,3.473333333333333,3.2207000000000003,68.73333333333333,4.236666666666667,19.956666666666667
50,-50,15,1.0,mean_revert,True,52.2,0.20642,48.480000000000004,0.534,1.584,0.26818,48.839999999999996,0.48599999999999993,1.6760000000000002,0.40874000000000005,46.739999999999995,0.5520000000000002,2.588,1.7309,56.82000000000001,2.5500000000000003,29.630000000000003,24.8,0.5431333333333334,57.666666666666664,1.3433333333333335,1.8066666666666666,0.512,60.56666666666666,1.4766666666666666,1.8166666666666664,0.8324666666666668,59.666666666666664,2.0233333333333334,3.473333333333333,3.2207000000000003,68.73333333333333,4.236666666666667,19.956666666666667
50,-50,15,2.0,mean_revert,True,52.2,0.20642,48.480000000000004,0.534,1.584,0.26818,48.839999999999996,0.48599999999999993,1.6760000000000002,0.40874000000000005,46.739999999999995,0.5520000000000002,2.588,1.7309,56.82000000000001,2.5500000000000003,29.630000000000003,24.8,0.5431333333333334,57.666666666666664,1.3433333333333335,1.8066666666666666,0.512,60.56666666666666,1.4766666666666666,1.8166666666666664,0.8324666666666668,59.666666666666664,2.0233333333333334,3.473333333333333,3.2207000000000003,68.73333333333333,4.236666666666667,19.956666666666667
50,-50,20,1.0,mean_revert,True,54.0,0.17558,47.92,0.45400000000000007,1.57,0.20682,48.239999999999995,0.354,1.6420000000000001,0.42702,47.019999999999996,0.582,2.6380000000000003,1.7449999999999999,57.08,2.582,30.380000000000003,26.2,0.5724666666666667,58.26666666666667,1.4833333333333334,1.8800000000000001,0.6069666666666667,62.26666666666667,1.7933333333333332,2.0566666666666666,0.8621333333333334,59.0,2.013333333333333,3.313333333333333,2.9484333333333335,66.89999999999999,3.8266666666666667,9.793333333333335
50,-50,20,2.0,mean_revert,True,54.0,0.17558,47.92,0.45400000000000007,1.57,0.20682,48.239999999999995,0.354,1.6420000000000001,0.42702,47.019999999999996,0.582,2.6380000000000003,1.7449999999999999,57.08,2.582,30.380000000000003,26.2,0.5724666666666667,58.26666666666667,1.4833333333333334,1.8800000000000001,0.6069666666666667,62.26666666666667,1.7933333333333332,2.0566666666666666,0.8621333333333334,59.0,2.013333333333333,3.313333333333333,2.9484333333333335,66.89999999999999,3.8266666666666667,9.793333333333335
